20
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.710053,138.477024,138.477024,1.000000
230.782359,138.823888,138.823888,1.000000
236.640152,166.924712,166.924712,1.000000
255.000000,255.000000,255.000000,1.000000
242.854984,196.738311,196.738311,1.000000
230.715146,138.501460,138.501460,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476623,138.476623,1.000000
230.713421,138.493180,138.493180,1.000000
233.026447,149.589157,149.589157,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
245.891238,211.303733,211.303733,1.000000
230.721015,138.529610,138.529610,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.710060,138.477058,138.477058,1.000000
230.823078,139.019225,139.019225,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
230.727642,138.561403,138.561403,1.000000
230.709971,138.476631,138.476631,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.720573,138.527490,138.527490,1.000000
233.675060,152.700666,152.700666,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
230.999528,139.865688,139.865688,1.000000
230.710901,138.481092,138.481092,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.710963,138.481390,138.481390,1.000000
231.289088,141.254755,141.254755,1.000000
245.891238,211.303733,211.303733,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
236.640152,166.924712,166.924712,1.000000
230.999528,139.865688,139.865688,1.000000
230.710551,138.479416,138.479416,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.710590,138.479602,138.479602,1.000000
230.936187,139.561830,139.561830,1.000000
240.198262,183.993566,183.993566,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
236.640152,166.924712,166.924712,1.000000
230.999528,139.865688,139.865688,1.000000
230.710901,138.481092,138.481092,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476621,138.476621,1.000000
230.709969,138.476622,138.476622,1.000000
230.710963,138.481390,138.481390,1.000000
230.936187,139.561830,139.561830,1.000000
240.198262,183.993566,183.993566,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
236.640152,166.924712,166.924712,1.000000
230.999528,139.865688,139.865688,1.000000
230.716077,138.505922,138.505922,1.000000
230.710232,138.477885,138.477885,1.000000
230.710070,138.477106,138.477106,1.000000
230.710037,138.476949,138.476949,1.000000
230.710027,138.476901,138.476901,1.000000
230.710163,138.477553,138.477553,1.000000
230.723224,138.540208,138.540208,1.000000
231.636560,142.921635,142.921635,1.000000
240.198262,183.993566,183.993566,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
236.640152,166.924712,166.924712,1.000000
233.746223,153.042044,153.042044,1.000000
234.416333,156.256678,156.256678,1.000000
232.563151,147.366649,147.366649,1.000000
230.941616,139.587875,139.587875,1.000000
230.890944,139.344788,139.344788,1.000000
231.636560,142.921635,142.921635,1.000000
235.454115,161.235094,161.235094,1.000000
245.891238,211.303733,211.303733,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
255.000000,255.000000,255.000000,1.000000
